"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"26/06/2021 14:00 - 26/06/2021 15:00","MBA|NO1","FCR","18.50","1.39","18.50",""
"26/06/2021 15:00 - 26/06/2021 16:00","MBA|NO1","FCR","16.60","0.00","16.60","1.25"
"26/06/2021 16:00 - 26/06/2021 17:00","MBA|NO1","FCR","13.40","0.00","13.40","0.67"
"26/06/2021 17:00 - 26/06/2021 18:00","MBA|NO1","FCR","14.50","0.00","14.50","0.73"
"26/06/2021 18:00 - 26/06/2021 19:00","MBA|NO1","FCR","14.60","0.00","14.60","1.46"
"26/06/2021 19:00 - 26/06/2021 20:00","MBA|NO1","FCR","13.40","0.00","13.40","2.01"
"26/06/2021 20:00 - 26/06/2021 21:00","MBA|NO1","FCR","15.60","0.00","15.60","0.78"
"26/06/2021 21:00 - 26/06/2021 22:00","MBA|NO1","FCR","18.50","0.00","18.50","0.93"
"26/06/2021 22:00 - 26/06/2021 23:00","MBA|NO1","FCR","14.50","0.00","14.50",""
"26/06/2021 23:00 - 27/06/2021 00:00","MBA|NO1","FCR","14.60","0.00","14.60","1.10"
"27/06/2021 00:00 - 27/06/2021 01:00","MBA|NO1","FCR","27.50","0.00","27.50","3.44"
"27/06/2021 01:00 - 27/06/2021 02:00","MBA|NO1","FCR","25.60","0.00","25.60","8.32"
"27/06/2021 02:00 - 27/06/2021 03:00","MBA|NO1","FCR","31.40","0.00","31.40","1.57"
"27/06/2021 03:00 - 27/06/2021 04:00","MBA|NO1","FCR","25.60","0.00","25.60","4.48"
"27/06/2021 04:00 - 27/06/2021 05:00","MBA|NO1","FCR","21.50","0.00","21.50","2.15"
"27/06/2021 05:00 - 27/06/2021 06:00","MBA|NO1","FCR","16.50","0.00","16.50","2.06"
"27/06/2021 06:00 - 27/06/2021 07:00","MBA|NO1","FCR","25.60","0.64","25.60",""
"27/06/2021 07:00 - 27/06/2021 08:00","MBA|NO1","FCR","25.20","4.41","25.20",""
"27/06/2021 08:00 - 27/06/2021 09:00","MBA|NO1","FCR","22.50","2.81","22.50",""
"27/06/2021 09:00 - 27/06/2021 10:00","MBA|NO1","FCR","28.50","0.71","28.50",""
"27/06/2021 10:00 - 27/06/2021 11:00","MBA|NO1","FCR","26.60","7.98","26.60",""
"27/06/2021 11:00 - 27/06/2021 12:00","MBA|NO1","FCR","32.40","4.05","32.40",""
"27/06/2021 12:00 - 27/06/2021 13:00","MBA|NO1","FCR","26.60","0.00","26.60",""
"27/06/2021 13:00 - 27/06/2021 14:00","MBA|NO1","FCR","25.50","6.38","25.50",""
"27/06/2021 14:00 - 27/06/2021 15:00","MBA|NO1","FCR","22.50","7.31","22.50",""
"27/06/2021 15:00 - 27/06/2021 16:00","MBA|NO1","FCR","22.60","1.70","22.60",""
"27/06/2021 16:00 - 27/06/2021 17:00","MBA|NO1","FCR","28.50","0.00","28.50","7.13"
"27/06/2021 17:00 - 27/06/2021 18:00","MBA|NO1","FCR","27.60","0.00","27.60","0.69"
"27/06/2021 18:00 - 27/06/2021 19:00","MBA|NO1","FCR","25.40","1.27","25.40",""
"27/06/2021 19:00 - 27/06/2021 20:00","MBA|NO1","FCR","22.60","2.26","22.60",""
"27/06/2021 20:00 - 27/06/2021 21:00","MBA|NO1","FCR","19.50","2.93","19.50",""
"27/06/2021 21:00 - 27/06/2021 22:00","MBA|NO1","FCR","24.50","3.68","24.50",""
"27/06/2021 22:00 - 27/06/2021 23:00","MBA|NO1","FCR","20.60","0.00","20.60","0.52"
"27/06/2021 23:00 - 28/06/2021 00:00","MBA|NO1","FCR","19.20","0.00","19.20","5.76"
"28/06/2021 00:00 - 28/06/2021 01:00","MBA|NO1","FCR","20.50","0.00","20.50",""
"28/06/2021 01:00 - 28/06/2021 02:00","MBA|NO1","FCR","16.60","0.00","16.60","4.57"
"28/06/2021 02:00 - 28/06/2021 03:00","MBA|NO1","FCR","16.40","0.00","16.40","2.05"
"28/06/2021 03:00 - 28/06/2021 04:00","MBA|NO1","FCR","16.90","1.69","16.90",""
"28/06/2021 04:00 - 28/06/2021 05:00","MBA|NO1","FCR","14.70","1.10","14.70",""
"28/06/2021 05:00 - 28/06/2021 06:00","MBA|NO1","FCR","17.00","1.28","17.00",""
"28/06/2021 06:00 - 28/06/2021 07:00","MBA|NO1","FCR","14.80","3.33","14.80",""
"28/06/2021 07:00 - 28/06/2021 08:00","MBA|NO1","FCR","33.80","0.00","33.80","2.54"
"28/06/2021 08:00 - 28/06/2021 09:00","MBA|NO1","FCR","32.90","0.00","32.90","4.11"
"28/06/2021 09:00 - 28/06/2021 10:00","MBA|NO1","FCR","32.20","0.00","32.20","2.42"
"28/06/2021 10:00 - 28/06/2021 11:00","MBA|NO1","FCR","32.40","0.00","32.40","10.53"
"28/06/2021 11:00 - 28/06/2021 12:00","MBA|NO1","FCR","33.60","0.00","33.60","0.84"
"28/06/2021 12:00 - 28/06/2021 13:00","MBA|NO1","FCR","34.80","0.00","34.80","5.22"
"28/06/2021 13:00 - 28/06/2021 14:00","MBA|NO1","FCR","35.10","3.51","35.10",""
"28/06/2021 14:00 - 28/06/2021 15:00","MBA|NO1","FCR","27.80","1.39","27.80",""
"28/06/2021 15:00 - 28/06/2021 16:00","MBA|NO1","FCR","22.00","2.75","22.00",""
"28/06/2021 16:00 - 28/06/2021 17:00","MBA|NO1","FCR","23.90","1.79","23.90",""
"28/06/2021 17:00 - 28/06/2021 18:00","MBA|NO1","FCR","24.90","1.25","24.90",""
"28/06/2021 18:00 - 28/06/2021 19:00","MBA|NO1","FCR","28.00","0.70","28.00",""
"28/06/2021 19:00 - 28/06/2021 20:00","MBA|NO1","FCR","20.90","1.05","20.90",""
"28/06/2021 20:00 - 28/06/2021 21:00","MBA|NO1","FCR","19.10","0.00","19.10","0.96"
"28/06/2021 21:00 - 28/06/2021 22:00","MBA|NO1","FCR","16.20","0.00","16.20","0.81"
"28/06/2021 22:00 - 28/06/2021 23:00","MBA|NO1","FCR","19.90","1.00","19.90",""
"28/06/2021 23:00 - 29/06/2021 00:00","MBA|NO1","FCR","18.20","3.19","18.20",""
"29/06/2021 00:00 - 29/06/2021 01:00","MBA|NO1","FCR","14.00","0.00","14.00","0.35"
"29/06/2021 01:00 - 29/06/2021 02:00","MBA|NO1","FCR","15.20","0.00","15.20","2.28"
"29/06/2021 02:00 - 29/06/2021 03:00","MBA|NO1","FCR","15.20","0.00","15.20","3.80"
"29/06/2021 03:00 - 29/06/2021 04:00","MBA|NO1","FCR","16.20","0.00","16.20",""
"29/06/2021 04:00 - 29/06/2021 05:00","MBA|NO1","FCR","16.20","5.27","16.20",""
"29/06/2021 05:00 - 29/06/2021 06:00","MBA|NO1","FCR","16.40","0.82","16.40",""
"29/06/2021 06:00 - 29/06/2021 07:00","MBA|NO1","FCR","16.10","0.00","16.10","4.43"
"29/06/2021 07:00 - 29/06/2021 08:00","MBA|NO1","FCR","31.40","0.00","31.40","6.28"
"29/06/2021 08:00 - 29/06/2021 09:00","MBA|NO1","FCR","31.20","0.00","31.20","3.90"
"29/06/2021 09:00 - 29/06/2021 10:00","MBA|NO1","FCR","30.00","0.00","30.00","6.00"
"29/06/2021 10:00 - 29/06/2021 11:00","MBA|NO1","FCR","25.90","0.00","25.90","8.42"
"29/06/2021 11:00 - 29/06/2021 12:00","MBA|NO1","FCR","31.10","0.00","31.10","6.22"
"29/06/2021 12:00 - 29/06/2021 13:00","MBA|NO1","FCR","33.80","0.00","33.80","9.30"
"29/06/2021 13:00 - 29/06/2021 14:00","MBA|NO1","FCR","35.00","4.38","35.00",""
"29/06/2021 14:00 - 29/06/2021 15:00","MBA|NO1","FCR","29.90","7.48","29.90",""
"29/06/2021 15:00 - 29/06/2021 16:00","MBA|NO1","FCR","30.10","5.27","30.10",""
"29/06/2021 16:00 - 29/06/2021 17:00","MBA|NO1","FCR","29.80","3.73","29.80",""
"29/06/2021 17:00 - 29/06/2021 18:00","MBA|NO1","FCR","33.00","3.30","33.00",""
"29/06/2021 18:00 - 29/06/2021 19:00","MBA|NO1","FCR","31.90","3.99","31.90",""
"29/06/2021 19:00 - 29/06/2021 20:00","MBA|NO1","FCR","30.90","0.00","30.90","6.95"
"29/06/2021 20:00 - 29/06/2021 21:00","MBA|NO1","FCR","31.10","0.00","31.10","5.44"
"29/06/2021 21:00 - 29/06/2021 22:00","MBA|NO1","FCR","22.80","0.00","22.80",""
"29/06/2021 22:00 - 29/06/2021 23:00","MBA|NO1","FCR","21.00","0.00","21.00","3.15"
"29/06/2021 23:00 - 30/06/2021 00:00","MBA|NO1","FCR","15.00","0.00","15.00","4.13"
"30/06/2021 00:00 - 30/06/2021 01:00","MBA|NO1","FCR","17.00","0.00","17.00","5.53"
"30/06/2021 01:00 - 30/06/2021 02:00","MBA|NO1","FCR","17.10","0.00","17.10","1.28"
"30/06/2021 02:00 - 30/06/2021 03:00","MBA|NO1","FCR","17.90","0.00","17.90","5.37"
"30/06/2021 03:00 - 30/06/2021 04:00","MBA|NO1","FCR","18.00","0.00","18.00","5.40"
"30/06/2021 04:00 - 30/06/2021 05:00","MBA|NO1","FCR","18.10","6.34","18.10",""
"30/06/2021 05:00 - 30/06/2021 06:00","MBA|NO1","FCR","18.00","6.30","18.00",""
"30/06/2021 06:00 - 30/06/2021 07:00","MBA|NO1","FCR","18.00","0.00","18.00","0.90"
"30/06/2021 07:00 - 30/06/2021 08:00","MBA|NO1","FCR","30.70","5.37","30.70",""
"30/06/2021 08:00 - 30/06/2021 09:00","MBA|NO1","FCR","32.00","8.00","32.00",""
"30/06/2021 09:00 - 30/06/2021 10:00","MBA|NO1","FCR","29.00","2.18","29.00",""
"30/06/2021 10:00 - 30/06/2021 11:00","MBA|NO1","FCR","26.10","0.00","26.10","4.57"
"30/06/2021 11:00 - 30/06/2021 12:00","MBA|NO1","FCR","25.90","2.59","25.90",""
"30/06/2021 12:00 - 30/06/2021 13:00","MBA|NO1","FCR","30.00","0.00","30.00","9.75"
"30/06/2021 13:00 - 30/06/2021 14:00","MBA|NO1","FCR","29.10","4.37","29.10",""
"30/06/2021 14:00 - 30/06/2021 15:00","MBA|NO1","FCR","31.00","1.55","31.00",""
"30/06/2021 15:00 - 30/06/2021 16:00","MBA|NO1","FCR","25.00","0.00","25.00","2.50"
"30/06/2021 16:00 - 30/06/2021 17:00","MBA|NO1","FCR","22.70","6.81","22.70",""
"30/06/2021 17:00 - 30/06/2021 18:00","MBA|NO1","FCR","24.00","1.20","24.00",""
"30/06/2021 18:00 - 30/06/2021 19:00","MBA|NO1","FCR","22.10","0.00","22.10","6.08"
"30/06/2021 19:00 - 30/06/2021 20:00","MBA|NO1","FCR","23.00","4.03","23.00",""
"30/06/2021 20:00 - 30/06/2021 21:00","MBA|NO1","FCR","22.10","1.11","22.10",""
"30/06/2021 21:00 - 30/06/2021 22:00","MBA|NO1","FCR","14.00","1.75","14.00",""
"30/06/2021 22:00 - 30/06/2021 23:00","MBA|NO1","FCR","16.10","0.00","16.10","0.81"
"30/06/2021 23:00 - 01/07/2021 00:00","MBA|NO1","FCR","16.90","1.27","16.90",""
"01/07/2021 00:00 - 01/07/2021 01:00","MBA|NO1","FCR","16.90","2.96","16.90",""
"01/07/2021 01:00 - 01/07/2021 02:00","MBA|NO1","FCR","16.70","0.00","16.70",""
"01/07/2021 02:00 - 01/07/2021 03:00","MBA|NO1","FCR","17.40","3.92","17.40",""
"01/07/2021 03:00 - 01/07/2021 04:00","MBA|NO1","FCR","17.60","1.76","17.60",""
"01/07/2021 04:00 - 01/07/2021 05:00","MBA|NO1","FCR","17.60","6.16","17.60",""
"01/07/2021 05:00 - 01/07/2021 06:00","MBA|NO1","FCR","14.50","2.90","14.50",""
"01/07/2021 06:00 - 01/07/2021 07:00","MBA|NO1","FCR","16.70","0.42","16.70",""
"01/07/2021 07:00 - 01/07/2021 08:00","MBA|NO1","FCR","20.50","0.00","20.50","5.13"
"01/07/2021 08:00 - 01/07/2021 09:00","MBA|NO1","FCR","19.70","0.99","19.70",""
"01/07/2021 09:00 - 01/07/2021 10:00","MBA|NO1","FCR","26.10","0.00","26.10","3.92"
"01/07/2021 10:00 - 01/07/2021 11:00","MBA|NO1","FCR","26.30","0.00","26.30","10.52"
"01/07/2021 11:00 - 01/07/2021 12:00","MBA|NO1","FCR","26.20","5.90","26.20",""
"01/07/2021 12:00 - 01/07/2021 13:00","MBA|NO1","FCR","26.20","11.79","26.20",""
"01/07/2021 13:00 - 01/07/2021 14:00","MBA|NO1","FCR","20.30","1.02","20.30",""
"01/07/2021 14:00 - 01/07/2021 15:00","MBA|NO1","FCR","19.00","0.95","19.00",""
"01/07/2021 15:00 - 01/07/2021 16:00","MBA|NO1","FCR","17.20","2.58","17.20",""
"01/07/2021 16:00 - 01/07/2021 17:00","MBA|NO1","FCR","17.30","0.00","17.30",""
"01/07/2021 17:00 - 01/07/2021 18:00","MBA|NO1","FCR","17.10","0.00","17.10",""
"01/07/2021 18:00 - 01/07/2021 19:00","MBA|NO1","FCR","17.10","0.00","17.10",""
"01/07/2021 19:00 - 01/07/2021 20:00","MBA|NO1","FCR","17.20","0.00","17.20","0.43"
"01/07/2021 20:00 - 01/07/2021 21:00","MBA|NO1","FCR","23.00","0.00","23.00","2.30"
"01/07/2021 21:00 - 01/07/2021 22:00","MBA|NO1","FCR","17.10","2.14","17.10",""
"01/07/2021 22:00 - 01/07/2021 23:00","MBA|NO1","FCR","19.20","4.80","19.20",""
"01/07/2021 23:00 - 02/07/2021 00:00","MBA|NO1","FCR","17.10","0.00","17.10","2.99"
"02/07/2021 00:00 - 02/07/2021 01:00","MBA|NO1","FCR","17.10","2.14","17.10",""
"02/07/2021 01:00 - 02/07/2021 02:00","MBA|NO1","FCR","17.20","9.03","17.20",""
"02/07/2021 02:00 - 02/07/2021 03:00","MBA|NO1","FCR","17.00","0.00","17.00","3.83"
"02/07/2021 03:00 - 02/07/2021 04:00","MBA|NO1","FCR","17.10","0.00","17.10","0.43"
"02/07/2021 04:00 - 02/07/2021 05:00","MBA|NO1","FCR","17.20","0.00","17.20","7.74"
"02/07/2021 05:00 - 02/07/2021 06:00","MBA|NO1","FCR","15.00","0.00","15.00",""
"02/07/2021 06:00 - 02/07/2021 07:00","MBA|NO1","FCR","17.10","0.00","17.10","4.28"
"02/07/2021 07:00 - 02/07/2021 08:00","MBA|NO1","FCR","31.10","0.78","31.10",""
"02/07/2021 08:00 - 02/07/2021 09:00","MBA|NO1","FCR","26.20","2.62","26.20",""
"02/07/2021 09:00 - 02/07/2021 10:00","MBA|NO1","FCR","36.00","0.00","36.00","4.50"
"02/07/2021 10:00 - 02/07/2021 11:00","MBA|NO1","FCR","40.10","18.05","40.10",""
"02/07/2021 11:00 - 02/07/2021 12:00","MBA|NO1","FCR","30.20","15.10","30.20",""
"02/07/2021 12:00 - 02/07/2021 13:00","MBA|NO1","FCR","32.10","4.82","32.10",""
"02/07/2021 13:00 - 02/07/2021 14:00","MBA|NO1","FCR","39.10","0.00","39.10","8.80"
"02/07/2021 14:00 - 02/07/2021 15:00","MBA|NO1","FCR","40.30","0.00","40.30","4.03"
"02/07/2021 15:00 - 02/07/2021 16:00","MBA|NO1","FCR","34.30","0.00","34.30","2.57"
"02/07/2021 16:00 - 02/07/2021 17:00","MBA|NO1","FCR","29.30","0.00","29.30","1.47"
"02/07/2021 17:00 - 02/07/2021 18:00","MBA|NO1","FCR","27.30","0.68","27.30",""
"02/07/2021 18:00 - 02/07/2021 19:00","MBA|NO1","FCR","24.30","0.00","24.30","1.22"
"02/07/2021 19:00 - 02/07/2021 20:00","MBA|NO1","FCR","22.30","0.00","22.30","0.56"
"02/07/2021 20:00 - 02/07/2021 21:00","MBA|NO1","FCR","22.40","0.00","22.40","2.80"
"02/07/2021 21:00 - 02/07/2021 22:00","MBA|NO1","FCR","20.00","0.00","20.00","1.00"
"02/07/2021 22:00 - 02/07/2021 23:00","MBA|NO1","FCR","21.30","0.00","21.30","1.07"
"02/07/2021 23:00 - 03/07/2021 00:00","MBA|NO1","FCR","23.30","0.00","23.30","2.33"
"03/07/2021 00:00 - 03/07/2021 01:00","MBA|NO1","FCR","19.70","0.49","19.70",""
"03/07/2021 01:00 - 03/07/2021 02:00","MBA|NO1","FCR","27.80","3.48","27.80",""
"03/07/2021 02:00 - 03/07/2021 03:00","MBA|NO1","FCR","25.30","8.86","25.30",""
"03/07/2021 03:00 - 03/07/2021 04:00","MBA|NO1","FCR","24.30","10.94","24.30",""
"03/07/2021 04:00 - 03/07/2021 05:00","MBA|NO1","FCR","24.00","11.40","24.00",""
"03/07/2021 05:00 - 03/07/2021 06:00","MBA|NO1","FCR","24.00","10.80","24.00",""
"03/07/2021 06:00 - 03/07/2021 07:00","MBA|NO1","FCR","24.90","0.00","24.90","1.87"
"03/07/2021 07:00 - 03/07/2021 08:00","MBA|NO1","FCR","25.00","1.25","25.00",""
"03/07/2021 08:00 - 03/07/2021 09:00","MBA|NO1","FCR","22.00","0.55","22.00",""
"03/07/2021 09:00 - 03/07/2021 10:00","MBA|NO1","FCR","23.10","0.00","23.10","1.73"
"03/07/2021 10:00 - 03/07/2021 11:00","MBA|NO1","FCR","36.00","0.90","36.00",""
"03/07/2021 11:00 - 03/07/2021 12:00","MBA|NO1","FCR","34.00","0.00","34.00","6.80"
"03/07/2021 12:00 - 03/07/2021 13:00","MBA|NO1","FCR","36.00","0.00","36.00","15.30"
"03/07/2021 13:00 - 03/07/2021 14:00","MBA|NO1","FCR","38.50","0.00","38.50","21.18"
"03/07/2021 14:00 - 03/07/2021 15:00","MBA|NO1","FCR","31.40","0.00","31.40","11.78"
"03/07/2021 15:00 - 03/07/2021 16:00","MBA|NO1","FCR","30.30","0.00","30.30","9.09"
"03/07/2021 16:00 - 03/07/2021 17:00","MBA|NO1","FCR","34.10","1.71","34.10",""
"03/07/2021 17:00 - 03/07/2021 18:00","MBA|NO1","FCR","35.40","0.00","35.40",""
"03/07/2021 18:00 - 03/07/2021 19:00","MBA|NO1","FCR","35.90","0.90","35.90",""
"03/07/2021 19:00 - 03/07/2021 20:00","MBA|NO1","FCR","23.80","2.38","23.80",""
"03/07/2021 20:00 - 03/07/2021 21:00","MBA|NO1","FCR","22.80","6.27","22.80",""
"03/07/2021 21:00 - 03/07/2021 22:00","MBA|NO1","FCR","33.70","0.84","33.70",""
"03/07/2021 22:00 - 03/07/2021 23:00","MBA|NO1","FCR","23.50","0.00","23.50","0.59"
"03/07/2021 23:00 - 04/07/2021 00:00","MBA|NO1","FCR","31.60","0.00","31.60","10.27"
"04/07/2021 00:00 - 04/07/2021 01:00","MBA|NO1","FCR","24.20","0.00","24.20","0.61"
"04/07/2021 01:00 - 04/07/2021 02:00","MBA|NO1","FCR","24.20","3.03","24.20",""
"04/07/2021 02:00 - 04/07/2021 03:00","MBA|NO1","FCR","24.10","2.41","24.10",""
"04/07/2021 03:00 - 04/07/2021 04:00","MBA|NO1","FCR","24.10","1.21","24.10",""
"04/07/2021 04:00 - 04/07/2021 05:00","MBA|NO1","FCR","24.30","7.90","24.30",""
"04/07/2021 05:00 - 04/07/2021 06:00","MBA|NO1","FCR","24.20","10.89","24.20",""
"04/07/2021 06:00 - 04/07/2021 07:00","MBA|NO1","FCR","24.10","1.21","24.10",""
"04/07/2021 07:00 - 04/07/2021 08:00","MBA|NO1","FCR","17.90","0.00","17.90","1.34"
"04/07/2021 08:00 - 04/07/2021 09:00","MBA|NO1","FCR","19.20","3.36","19.20",""
"04/07/2021 09:00 - 04/07/2021 10:00","MBA|NO1","FCR","24.20","0.00","24.20","3.03"
"04/07/2021 10:00 - 04/07/2021 11:00","MBA|NO1","FCR","24.20","0.00","24.20","3.03"
"04/07/2021 11:00 - 04/07/2021 12:00","MBA|NO1","FCR","25.20","2.52","25.20",""
"04/07/2021 12:00 - 04/07/2021 13:00","MBA|NO1","FCR","25.10","1.26","25.10",""
"04/07/2021 13:00 - 04/07/2021 14:00","MBA|NO1","FCR","32.20","1.61","32.20",""
"04/07/2021 14:00 - 04/07/2021 15:00","MBA|NO1","FCR","25.20","7.56","25.20",""
"04/07/2021 15:00 - 04/07/2021 16:00","MBA|NO1","FCR","26.30","0.00","26.30","0.66"
"04/07/2021 16:00 - 04/07/2021 17:00","MBA|NO1","FCR","25.10","0.00","25.10","5.02"
"04/07/2021 17:00 - 04/07/2021 18:00","MBA|NO1","FCR","30.20","0.00","30.20","12.08"
"04/07/2021 18:00 - 04/07/2021 19:00","MBA|NO1","FCR","28.10","0.00","28.10","1.41"
"04/07/2021 19:00 - 04/07/2021 20:00","MBA|NO1","FCR","27.30","0.00","27.30","2.73"
"04/07/2021 20:00 - 04/07/2021 21:00","MBA|NO1","FCR","28.10","1.41","28.10",""
"04/07/2021 21:00 - 04/07/2021 22:00","MBA|NO1","FCR","24.20","3.63","24.20",""
"04/07/2021 22:00 - 04/07/2021 23:00","MBA|NO1","FCR","31.90","0.00","31.90","3.99"
"04/07/2021 23:00 - 05/07/2021 00:00","MBA|NO1","FCR","33.10","0.00","33.10","1.66"
"05/07/2021 00:00 - 05/07/2021 01:00","MBA|NO1","FCR","22.60","2.26","22.60",""
"05/07/2021 01:00 - 05/07/2021 02:00","MBA|NO1","FCR","25.70","0.00","25.70","3.21"
"05/07/2021 02:00 - 05/07/2021 03:00","MBA|NO1","FCR","22.50","0.00","22.50","2.81"
"05/07/2021 03:00 - 05/07/2021 04:00","MBA|NO1","FCR","23.30","0.00","23.30",""
"05/07/2021 04:00 - 05/07/2021 05:00","MBA|NO1","FCR","23.60","0.00","23.60","2.36"
"05/07/2021 05:00 - 05/07/2021 06:00","MBA|NO1","FCR","23.60","0.00","23.60","4.72"
"05/07/2021 06:00 - 05/07/2021 07:00","MBA|NO1","FCR","25.70","0.00","25.70","10.28"
"05/07/2021 07:00 - 05/07/2021 08:00","MBA|NO1","FCR","28.50","2.85","28.50",""
"05/07/2021 08:00 - 05/07/2021 09:00","MBA|NO1","FCR","27.30","0.68","27.30",""
"05/07/2021 09:00 - 05/07/2021 10:00","MBA|NO1","FCR","27.60","0.00","27.60","4.14"
"05/07/2021 10:00 - 05/07/2021 11:00","MBA|NO1","FCR","28.60","0.00","28.60","2.86"
"05/07/2021 11:00 - 05/07/2021 12:00","MBA|NO1","FCR","28.70","10.76","28.70",""
"05/07/2021 12:00 - 05/07/2021 13:00","MBA|NO1","FCR","28.50","4.28","28.50",""
"05/07/2021 13:00 - 05/07/2021 14:00","MBA|NO1","FCR","28.30","0.71","28.30",""
"05/07/2021 14:00 - 05/07/2021 15:00","MBA|NO1","FCR","27.60","0.00","27.60","1.38"
"05/07/2021 15:00 - 05/07/2021 16:00","MBA|NO1","FCR","27.70","0.00","27.70",""
"05/07/2021 16:00 - 05/07/2021 17:00","MBA|NO1","FCR","28.60","0.00","28.60","10.01"
"05/07/2021 17:00 - 05/07/2021 18:00","MBA|NO1","FCR","24.60","0.62","24.60",""
"05/07/2021 18:00 - 05/07/2021 19:00","MBA|NO1","FCR","24.60","1.85","24.60",""
"05/07/2021 19:00 - 05/07/2021 20:00","MBA|NO1","FCR","29.60","1.48","29.60",""
"05/07/2021 20:00 - 05/07/2021 21:00","MBA|NO1","FCR","37.60","2.82","37.60",""
"05/07/2021 21:00 - 05/07/2021 22:00","MBA|NO1","FCR","35.60","0.00","35.60",""
"05/07/2021 22:00 - 05/07/2021 23:00","MBA|NO1","FCR","32.70","0.00","32.70","10.63"
"05/07/2021 23:00 - 06/07/2021 00:00","MBA|NO1","FCR","27.50","0.00","27.50","1.38"
"06/07/2021 00:00 - 06/07/2021 01:00","MBA|NO1","FCR","24.10","1.81","24.10",""
"06/07/2021 01:00 - 06/07/2021 02:00","MBA|NO1","FCR","25.20","0.00","25.20","2.52"
"06/07/2021 02:00 - 06/07/2021 03:00","MBA|NO1","FCR","24.10","0.00","24.10","9.04"
"06/07/2021 03:00 - 06/07/2021 04:00","MBA|NO1","FCR","25.20","1.26","25.20",""
"06/07/2021 04:00 - 06/07/2021 05:00","MBA|NO1","FCR","25.10","0.00","25.10","5.65"
"06/07/2021 05:00 - 06/07/2021 06:00","MBA|NO1","FCR","28.10","2.11","28.10",""
"06/07/2021 06:00 - 06/07/2021 07:00","MBA|NO1","FCR","37.10","3.71","37.10",""
"06/07/2021 07:00 - 06/07/2021 08:00","MBA|NO1","FCR","30.20","0.00","30.20","8.31"
"06/07/2021 08:00 - 06/07/2021 09:00","MBA|NO1","FCR","31.00","4.65","31.00",""
"06/07/2021 09:00 - 06/07/2021 10:00","MBA|NO1","FCR","31.20","8.58","31.20",""
"06/07/2021 10:00 - 06/07/2021 11:00","MBA|NO1","FCR","30.10","0.00","30.10","0.75"
"06/07/2021 11:00 - 06/07/2021 12:00","MBA|NO1","FCR","30.10","0.00","30.10","9.03"
"06/07/2021 12:00 - 06/07/2021 13:00","MBA|NO1","FCR","29.20","0.00","29.20","6.57"
"06/07/2021 13:00 - 06/07/2021 14:00","MBA|NO1","FCR","28.10","2.81","28.10",""
"06/07/2021 14:00 - 06/07/2021 15:00","MBA|NO1","FCR","25.20","3.78","25.20",""
"06/07/2021 15:00 - 06/07/2021 16:00","MBA|NO1","FCR","27.00","3.38","27.00",""
"06/07/2021 16:00 - 06/07/2021 17:00","MBA|NO1","FCR","29.20","4.38","29.20",""
"06/07/2021 17:00 - 06/07/2021 18:00","MBA|NO1","FCR","29.10","3.64","29.10",""
"06/07/2021 18:00 - 06/07/2021 19:00","MBA|NO1","FCR","29.10","18.92","29.10",""
"06/07/2021 19:00 - 06/07/2021 20:00","MBA|NO1","FCR","28.20","5.64","28.20",""
"06/07/2021 20:00 - 06/07/2021 21:00","MBA|NO1","FCR","26.80","0.00","26.80","8.04"
"06/07/2021 21:00 - 06/07/2021 22:00","MBA|NO1","FCR","27.90","0.00","27.90","10.46"
"06/07/2021 22:00 - 06/07/2021 23:00","MBA|NO1","FCR","27.00","0.00","27.00","15.53"
"06/07/2021 23:00 - 07/07/2021 00:00","MBA|NO1","FCR","23.90","0.00","23.90","9.56"
"07/07/2021 00:00 - 07/07/2021 01:00","MBA|NO1","FCR","23.50","0.00","23.50","1.18"
"07/07/2021 01:00 - 07/07/2021 02:00","MBA|NO1","FCR","23.40","0.00","23.40","5.85"
"07/07/2021 02:00 - 07/07/2021 03:00","MBA|NO1","FCR","23.50","0.00","23.50","2.35"
"07/07/2021 03:00 - 07/07/2021 04:00","MBA|NO1","FCR","23.50","0.00","23.50","1.76"
"07/07/2021 04:00 - 07/07/2021 05:00","MBA|NO1","FCR","24.40","0.00","24.40","4.88"
"07/07/2021 05:00 - 07/07/2021 06:00","MBA|NO1","FCR","24.50","11.03","24.50",""
"07/07/2021 06:00 - 07/07/2021 07:00","MBA|NO1","FCR","24.50","4.90","24.50",""
"07/07/2021 07:00 - 07/07/2021 08:00","MBA|NO1","FCR","30.50","4.58","30.50",""
"07/07/2021 08:00 - 07/07/2021 09:00","MBA|NO1","FCR","24.50","3.06","24.50",""
"07/07/2021 09:00 - 07/07/2021 10:00","MBA|NO1","FCR","25.40","3.81","25.40",""
"07/07/2021 10:00 - 07/07/2021 11:00","MBA|NO1","FCR","26.50","1.99","26.50",""
"07/07/2021 11:00 - 07/07/2021 12:00","MBA|NO1","FCR","29.90","0.75","29.90",""
"07/07/2021 12:00 - 07/07/2021 13:00","MBA|NO1","FCR","29.90","8.22","29.90",""
"07/07/2021 13:00 - 07/07/2021 14:00","MBA|NO1","FCR","29.90","2.99","29.90",""
"07/07/2021 14:00 - 07/07/2021 15:00","MBA|NO1","FCR","29.00","7.25","29.00",""
