"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"11/01/2018 22:00 - 11/01/2018 23:00","MBA|NO1","FCR","42.40","0.00","42.40","17.25"
"11/01/2018 23:00 - 12/01/2018 00:00","MBA|NO1","FCR","45.00","0.00","45.00","6.05"
"12/01/2018 00:00 - 12/01/2018 01:00","MBA|NO1","FCR","41.30","11.28","41.30",""
"12/01/2018 01:00 - 12/01/2018 02:00","MBA|NO1","FCR","41.50","4.38","41.50",""
"12/01/2018 02:00 - 12/01/2018 03:00","MBA|NO1","FCR","41.30","0.00","41.30","5.48"
"12/01/2018 03:00 - 12/01/2018 04:00","MBA|NO1","FCR","41.50","9.86","41.50",""
"12/01/2018 04:00 - 12/01/2018 05:00","MBA|NO1","FCR","44.30","1.17","44.30",""
"12/01/2018 05:00 - 12/01/2018 06:00","MBA|NO1","FCR","38.30","8.16","38.30",""
"12/01/2018 06:00 - 12/01/2018 07:00","MBA|NO1","FCR","47.80","2.57","47.80",""
"12/01/2018 07:00 - 12/01/2018 08:00","MBA|NO1","FCR","38.50","29.16","38.50",""
"12/01/2018 08:00 - 12/01/2018 09:00","MBA|NO1","FCR","38.70","0.00","38.70","24.79"
"12/01/2018 09:00 - 12/01/2018 10:00","MBA|NO1","FCR","39.70","0.00","39.70","25.25"
"12/01/2018 10:00 - 12/01/2018 11:00","MBA|NO1","FCR","39.60","23.05","39.60",""
"12/01/2018 11:00 - 12/01/2018 12:00","MBA|NO1","FCR","39.80","0.00","39.80","8.78"
"12/01/2018 12:00 - 12/01/2018 13:00","MBA|NO1","FCR","39.60","0.00","39.60","1.10"
"12/01/2018 13:00 - 12/01/2018 14:00","MBA|NO1","FCR","39.80","0.00","39.80","16.47"
"12/01/2018 14:00 - 12/01/2018 15:00","MBA|NO1","FCR","40.60","0.00","40.60","18.83"
"12/01/2018 15:00 - 12/01/2018 16:00","MBA|NO1","FCR","41.80","0.00","41.80","9.20"
"12/01/2018 16:00 - 12/01/2018 17:00","MBA|NO1","FCR","41.80","0.00","41.80",""
"12/01/2018 17:00 - 12/01/2018 18:00","MBA|NO1","FCR","40.50","0.00","40.50",""
"12/01/2018 18:00 - 12/01/2018 19:00","MBA|NO1","FCR","40.70","0.00","40.70","2.26"
"12/01/2018 19:00 - 12/01/2018 20:00","MBA|NO1","FCR","46.60","0.00","46.60","19.02"
"12/01/2018 20:00 - 12/01/2018 21:00","MBA|NO1","FCR","44.80","8.30","44.80",""
"12/01/2018 21:00 - 12/01/2018 22:00","MBA|NO1","FCR","44.50","6.99","44.50",""
"12/01/2018 22:00 - 12/01/2018 23:00","MBA|NO1","FCR","46.70","2.45","46.70",""
"12/01/2018 23:00 - 13/01/2018 00:00","MBA|NO1","FCR","41.70","0.00","41.70","7.72"
"13/01/2018 00:00 - 13/01/2018 01:00","MBA|NO1","FCR","43.30","0.00","43.30","4.57"
"13/01/2018 01:00 - 13/01/2018 02:00","MBA|NO1","FCR","41.50","2.10","41.50",""
"13/01/2018 02:00 - 13/01/2018 03:00","MBA|NO1","FCR","47.20","15.63","47.20",""
"13/01/2018 03:00 - 13/01/2018 04:00","MBA|NO1","FCR","47.40","0.00","47.40","4.81"
"13/01/2018 04:00 - 13/01/2018 05:00","MBA|NO1","FCR","46.90","0.00","46.90","15.64"
"13/01/2018 05:00 - 13/01/2018 06:00","MBA|NO1","FCR","47.10","6.02","47.10",""
"13/01/2018 06:00 - 13/01/2018 07:00","MBA|NO1","FCR","38.80","0.00","38.80","4.06"
"13/01/2018 07:00 - 13/01/2018 08:00","MBA|NO1","FCR","44.90","16.99","44.90",""
"13/01/2018 08:00 - 13/01/2018 09:00","MBA|NO1","FCR","42.10","0.00","42.10","12.88"
"13/01/2018 09:00 - 13/01/2018 10:00","MBA|NO1","FCR","50.80","14.30","50.80",""
"13/01/2018 10:00 - 13/01/2018 11:00","MBA|NO1","FCR","48.90","13.92","48.90",""
"13/01/2018 11:00 - 13/01/2018 12:00","MBA|NO1","FCR","49.10","2.58","49.10",""
"13/01/2018 12:00 - 13/01/2018 13:00","MBA|NO1","FCR","47.80","3.77","47.80",""
"13/01/2018 13:00 - 13/01/2018 14:00","MBA|NO1","FCR","48.00","0.00","48.00","18.83"
"13/01/2018 14:00 - 13/01/2018 15:00","MBA|NO1","FCR","50.00","0.00","50.00","14.20"
"13/01/2018 15:00 - 13/01/2018 16:00","MBA|NO1","FCR","49.90","0.00","49.90","7.74"
"13/01/2018 16:00 - 13/01/2018 17:00","MBA|NO1","FCR","44.00","0.00","44.00","11.48"
"13/01/2018 17:00 - 13/01/2018 18:00","MBA|NO1","FCR","43.70","1.15","43.70",""
"13/01/2018 18:00 - 13/01/2018 19:00","MBA|NO1","FCR","43.90","0.00","43.90","9.18"
"13/01/2018 19:00 - 13/01/2018 20:00","MBA|NO1","FCR","53.00","0.00","53.00","27.51"
"13/01/2018 20:00 - 13/01/2018 21:00","MBA|NO1","FCR","56.10","0.00","56.10","30.04"
"13/01/2018 21:00 - 13/01/2018 22:00","MBA|NO1","FCR","53.00","0.00","53.00","16.53"
"13/01/2018 22:00 - 13/01/2018 23:00","MBA|NO1","FCR","48.80","0.00","48.80","3.93"
"13/01/2018 23:00 - 14/01/2018 00:00","MBA|NO1","FCR","51.00","0.00","51.00","19.92"
"14/01/2018 00:00 - 14/01/2018 01:00","MBA|NO1","FCR","41.30","11.55","41.30",""
"14/01/2018 01:00 - 14/01/2018 02:00","MBA|NO1","FCR","41.50","11.56","41.50",""
"14/01/2018 02:00 - 14/01/2018 03:00","MBA|NO1","FCR","41.20","7.35","41.20",""
"14/01/2018 03:00 - 14/01/2018 04:00","MBA|NO1","FCR","41.40","21.01","41.40",""
"14/01/2018 04:00 - 14/01/2018 05:00","MBA|NO1","FCR","41.40","3.15","41.40",""
"14/01/2018 05:00 - 14/01/2018 06:00","MBA|NO1","FCR","41.30","0.00","41.30","3.15"
"14/01/2018 06:00 - 14/01/2018 07:00","MBA|NO1","FCR","41.40","0.00","41.40","7.35"
"14/01/2018 07:00 - 14/01/2018 08:00","MBA|NO1","FCR","40.10","0.00","40.10","2.05"
"14/01/2018 08:00 - 14/01/2018 09:00","MBA|NO1","FCR","51.30","0.00","51.30","3.91"
"14/01/2018 09:00 - 14/01/2018 10:00","MBA|NO1","FCR","51.40","11.95","51.40",""
"14/01/2018 10:00 - 14/01/2018 11:00","MBA|NO1","FCR","48.40","2.46","48.40",""
"14/01/2018 11:00 - 14/01/2018 12:00","MBA|NO1","FCR","50.40","21.00","50.40",""
"14/01/2018 12:00 - 14/01/2018 13:00","MBA|NO1","FCR","48.30","0.00","48.30","3.74"
"14/01/2018 13:00 - 14/01/2018 14:00","MBA|NO1","FCR","48.50","0.00","48.50","9.98"
"14/01/2018 14:00 - 14/01/2018 15:00","MBA|NO1","FCR","48.20","8.61","48.20",""
"14/01/2018 15:00 - 14/01/2018 16:00","MBA|NO1","FCR","42.40","0.00","42.40","5.54"
"14/01/2018 16:00 - 14/01/2018 17:00","MBA|NO1","FCR","46.40","0.00","46.40","3.61"
"14/01/2018 17:00 - 14/01/2018 18:00","MBA|NO1","FCR","46.30","0.00","46.30","28.87"
"14/01/2018 18:00 - 14/01/2018 19:00","MBA|NO1","FCR","44.40","0.00","44.40","20.62"
"14/01/2018 19:00 - 14/01/2018 20:00","MBA|NO1","FCR","44.10","0.00","44.10","19.64"
"14/01/2018 20:00 - 14/01/2018 21:00","MBA|NO1","FCR","47.30","0.00","47.30","9.72"
"14/01/2018 21:00 - 14/01/2018 22:00","MBA|NO1","FCR","43.40","0.00","43.40","17.07"
"14/01/2018 22:00 - 14/01/2018 23:00","MBA|NO1","FCR","43.40","0.00","43.40","6.83"
"14/01/2018 23:00 - 15/01/2018 00:00","MBA|NO1","FCR","35.40","0.00","35.40","1.80"
"15/01/2018 00:00 - 15/01/2018 01:00","MBA|NO1","FCR","39.40","12.32","39.40",""
"15/01/2018 01:00 - 15/01/2018 02:00","MBA|NO1","FCR","39.40","8.21","39.40",""
"15/01/2018 02:00 - 15/01/2018 03:00","MBA|NO1","FCR","39.30","17.44","39.30",""
"15/01/2018 03:00 - 15/01/2018 04:00","MBA|NO1","FCR","40.40","0.00","40.40",""
"15/01/2018 04:00 - 15/01/2018 05:00","MBA|NO1","FCR","40.40","9.46","40.40",""
"15/01/2018 05:00 - 15/01/2018 06:00","MBA|NO1","FCR","44.30","6.97","44.30",""
"15/01/2018 06:00 - 15/01/2018 07:00","MBA|NO1","FCR","48.50","6.34","48.50",""
"15/01/2018 07:00 - 15/01/2018 08:00","MBA|NO1","FCR","48.30","10.15","48.30",""
"15/01/2018 08:00 - 15/01/2018 09:00","MBA|NO1","FCR","46.40","0.00","46.40",""
"15/01/2018 09:00 - 15/01/2018 10:00","MBA|NO1","FCR","45.50","0.00","45.50","7.07"
"15/01/2018 10:00 - 15/01/2018 11:00","MBA|NO1","FCR","45.00","0.00","45.00","1.18"
"15/01/2018 11:00 - 15/01/2018 12:00","MBA|NO1","FCR","40.40","13.92","40.40",""
"15/01/2018 12:00 - 15/01/2018 13:00","MBA|NO1","FCR","41.50","4.34","41.50",""
"15/01/2018 13:00 - 15/01/2018 14:00","MBA|NO1","FCR","41.40","0.00","41.40","2.17"
"15/01/2018 14:00 - 15/01/2018 15:00","MBA|NO1","FCR","41.50","0.00","41.50","6.50"
"15/01/2018 15:00 - 15/01/2018 16:00","MBA|NO1","FCR","41.30","23.73","41.30",""
"15/01/2018 16:00 - 15/01/2018 17:00","MBA|NO1","FCR","41.30","0.00","41.30","16.18"
"15/01/2018 17:00 - 15/01/2018 18:00","MBA|NO1","FCR","40.50","0.00","40.50","1.06"
"15/01/2018 18:00 - 15/01/2018 19:00","MBA|NO1","FCR","40.40","0.00","40.40","12.71"
"15/01/2018 19:00 - 15/01/2018 20:00","MBA|NO1","FCR","41.40","0.00","41.40","13.96"
"15/01/2018 20:00 - 15/01/2018 21:00","MBA|NO1","FCR","37.30","4.94","37.30",""
"15/01/2018 21:00 - 15/01/2018 22:00","MBA|NO1","FCR","37.40","0.00","37.40","5.01"
"15/01/2018 22:00 - 15/01/2018 23:00","MBA|NO1","FCR","38.40","0.00","38.40","6.10"
"15/01/2018 23:00 - 16/01/2018 00:00","MBA|NO1","FCR","38.40","0.00","38.40","14.22"
"16/01/2018 00:00 - 16/01/2018 01:00","MBA|NO1","FCR","37.80","9.96","37.80",""
"16/01/2018 01:00 - 16/01/2018 02:00","MBA|NO1","FCR","37.80","0.00","37.80",""
"16/01/2018 02:00 - 16/01/2018 03:00","MBA|NO1","FCR","37.70","13.94","37.70",""
"16/01/2018 03:00 - 16/01/2018 04:00","MBA|NO1","FCR","37.80","9.96","37.80",""
"16/01/2018 04:00 - 16/01/2018 05:00","MBA|NO1","FCR","37.80","6.97","37.80",""
"16/01/2018 05:00 - 16/01/2018 06:00","MBA|NO1","FCR","37.70","0.00","37.70","1.99"
"16/01/2018 06:00 - 16/01/2018 07:00","MBA|NO1","FCR","39.10","1.06","39.10",""
"16/01/2018 07:00 - 16/01/2018 08:00","MBA|NO1","FCR","47.10","0.00","47.10","2.49"
"16/01/2018 08:00 - 16/01/2018 09:00","MBA|NO1","FCR","46.00","0.00","46.00","23.58"
"16/01/2018 09:00 - 16/01/2018 10:00","MBA|NO1","FCR","47.20","0.00","47.20","1.27"
"16/01/2018 10:00 - 16/01/2018 11:00","MBA|NO1","FCR","46.00","16.13","46.00",""
"16/01/2018 11:00 - 16/01/2018 12:00","MBA|NO1","FCR","44.10","0.00","44.10","4.74"
"16/01/2018 12:00 - 16/01/2018 13:00","MBA|NO1","FCR","48.20","10.41","48.20",""
"16/01/2018 13:00 - 16/01/2018 14:00","MBA|NO1","FCR","46.10","21.10","46.10",""
"16/01/2018 14:00 - 16/01/2018 15:00","MBA|NO1","FCR","44.10","0.00","44.10","7.10"
"16/01/2018 15:00 - 16/01/2018 16:00","MBA|NO1","FCR","43.10","9.47","43.10",""
"16/01/2018 16:00 - 16/01/2018 17:00","MBA|NO1","FCR","43.00","9.47","43.00",""
"16/01/2018 17:00 - 16/01/2018 18:00","MBA|NO1","FCR","43.20","7.10","43.20",""
"16/01/2018 18:00 - 16/01/2018 19:00","MBA|NO1","FCR","43.00","14.20","43.00",""
"16/01/2018 19:00 - 16/01/2018 20:00","MBA|NO1","FCR","42.10","0.00","42.10","1.13"
"16/01/2018 20:00 - 16/01/2018 21:00","MBA|NO1","FCR","37.20","4.02","37.20",""
"16/01/2018 21:00 - 16/01/2018 22:00","MBA|NO1","FCR","32.70","8.27","32.70",""
"16/01/2018 22:00 - 16/01/2018 23:00","MBA|NO1","FCR","34.10","0.92","34.10",""
"16/01/2018 23:00 - 17/01/2018 00:00","MBA|NO1","FCR","35.20","0.00","35.20","18.03"
"17/01/2018 00:00 - 17/01/2018 01:00","MBA|NO1","FCR","33.10","2.73","33.10",""
"17/01/2018 01:00 - 17/01/2018 02:00","MBA|NO1","FCR","33.10","0.91","33.10",""
"17/01/2018 02:00 - 17/01/2018 03:00","MBA|NO1","FCR","32.10","0.91","32.10",""
"17/01/2018 03:00 - 17/01/2018 04:00","MBA|NO1","FCR","32.10","4.54","32.10",""
"17/01/2018 04:00 - 17/01/2018 05:00","MBA|NO1","FCR","32.10","0.00","32.10","3.64"
"17/01/2018 05:00 - 17/01/2018 06:00","MBA|NO1","FCR","34.10","8.74","34.10",""
"17/01/2018 06:00 - 17/01/2018 07:00","MBA|NO1","FCR","36.10","3.02","36.10",""
"17/01/2018 07:00 - 17/01/2018 08:00","MBA|NO1","FCR","44.10","6.22","44.10",""
"17/01/2018 08:00 - 17/01/2018 09:00","MBA|NO1","FCR","43.00","0.00","43.00","19.30"
"17/01/2018 09:00 - 17/01/2018 10:00","MBA|NO1","FCR","42.20","9.45","42.20",""
"17/01/2018 10:00 - 17/01/2018 11:00","MBA|NO1","FCR","42.90","8.27","42.90",""
"17/01/2018 11:00 - 17/01/2018 12:00","MBA|NO1","FCR","40.10","2.30","40.10",""
"17/01/2018 12:00 - 17/01/2018 13:00","MBA|NO1","FCR","42.80","0.00","42.80","15.42"
"17/01/2018 13:00 - 17/01/2018 14:00","MBA|NO1","FCR","47.00","0.00","47.00","17.70"
"17/01/2018 14:00 - 17/01/2018 15:00","MBA|NO1","FCR","42.00","0.00","42.00","9.37"
"17/01/2018 15:00 - 17/01/2018 16:00","MBA|NO1","FCR","43.90","8.36","43.90",""
"17/01/2018 16:00 - 17/01/2018 17:00","MBA|NO1","FCR","44.00","7.28","44.00",""
"17/01/2018 17:00 - 17/01/2018 18:00","MBA|NO1","FCR","43.70","17.34","43.70",""
"17/01/2018 18:00 - 17/01/2018 19:00","MBA|NO1","FCR","44.90","0.00","44.90","7.43"
"17/01/2018 19:00 - 17/01/2018 20:00","MBA|NO1","FCR","46.10","0.00","46.10","23.43"
"17/01/2018 20:00 - 17/01/2018 21:00","MBA|NO1","FCR","42.10","0.00","42.10","30.69"
"17/01/2018 21:00 - 17/01/2018 22:00","MBA|NO1","FCR","39.10","0.00","39.10","9.66"
"17/01/2018 22:00 - 17/01/2018 23:00","MBA|NO1","FCR","36.80","0.00","36.80","15.21"
"17/01/2018 23:00 - 18/01/2018 00:00","MBA|NO1","FCR","36.20","0.00","36.20","19.27"
"18/01/2018 00:00 - 18/01/2018 01:00","MBA|NO1","FCR","34.40","5.41","34.40",""
"18/01/2018 01:00 - 18/01/2018 02:00","MBA|NO1","FCR","34.40","11.71","34.40",""
"18/01/2018 02:00 - 18/01/2018 03:00","MBA|NO1","FCR","35.90","13.16","35.90",""
"18/01/2018 03:00 - 18/01/2018 04:00","MBA|NO1","FCR","36.00","14.10","36.00",""
"18/01/2018 04:00 - 18/01/2018 05:00","MBA|NO1","FCR","34.40","0.00","34.40","2.70"
"18/01/2018 05:00 - 18/01/2018 06:00","MBA|NO1","FCR","34.30","0.00","34.30",""
"18/01/2018 06:00 - 18/01/2018 07:00","MBA|NO1","FCR","45.10","4.57","45.10",""
"18/01/2018 07:00 - 18/01/2018 08:00","MBA|NO1","FCR","47.60","1.27","47.60",""
"18/01/2018 08:00 - 18/01/2018 09:00","MBA|NO1","FCR","49.90","0.00","49.90","19.46"
"18/01/2018 09:00 - 18/01/2018 10:00","MBA|NO1","FCR","50.10","0.00","50.10",""
"18/01/2018 10:00 - 18/01/2018 11:00","MBA|NO1","FCR","48.00","2.52","48.00",""
"18/01/2018 11:00 - 18/01/2018 12:00","MBA|NO1","FCR","48.00","21.47","48.00",""
"18/01/2018 12:00 - 18/01/2018 13:00","MBA|NO1","FCR","45.90","14.56","45.90",""
"18/01/2018 13:00 - 18/01/2018 14:00","MBA|NO1","FCR","45.90","0.00","45.90","13.34"
"18/01/2018 14:00 - 18/01/2018 15:00","MBA|NO1","FCR","48.00","3.74","48.00",""
"18/01/2018 15:00 - 18/01/2018 16:00","MBA|NO1","FCR","46.00","19.41","46.00",""
"18/01/2018 16:00 - 18/01/2018 17:00","MBA|NO1","FCR","49.00","6.48","49.00",""
"18/01/2018 17:00 - 18/01/2018 18:00","MBA|NO1","FCR","48.80","0.00","48.80",""
"18/01/2018 18:00 - 18/01/2018 19:00","MBA|NO1","FCR","48.40","0.00","48.40","1.26"
"18/01/2018 19:00 - 18/01/2018 20:00","MBA|NO1","FCR","49.40","0.00","49.40","7.79"
"18/01/2018 20:00 - 18/01/2018 21:00","MBA|NO1","FCR","50.40","0.00","50.40","9.16"
"18/01/2018 21:00 - 18/01/2018 22:00","MBA|NO1","FCR","53.30","0.00","53.30","16.45"
"18/01/2018 22:00 - 18/01/2018 23:00","MBA|NO1","FCR","48.50","0.00","48.50","6.24"
"18/01/2018 23:00 - 19/01/2018 00:00","MBA|NO1","FCR","44.30","0.00","44.30","17.38"
"19/01/2018 00:00 - 19/01/2018 01:00","MBA|NO1","FCR","43.40","17.86","43.40",""
"19/01/2018 01:00 - 19/01/2018 02:00","MBA|NO1","FCR","43.40","13.39","43.40",""
"19/01/2018 02:00 - 19/01/2018 03:00","MBA|NO1","FCR","43.30","4.46","43.30",""
"19/01/2018 03:00 - 19/01/2018 04:00","MBA|NO1","FCR","43.50","0.00","43.50","17.86"
"19/01/2018 04:00 - 19/01/2018 05:00","MBA|NO1","FCR","44.90","8.09","44.90",""
"19/01/2018 05:00 - 19/01/2018 06:00","MBA|NO1","FCR","46.40","12.97","46.40",""
"19/01/2018 06:00 - 19/01/2018 07:00","MBA|NO1","FCR","45.40","17.75","45.40",""
"19/01/2018 07:00 - 19/01/2018 08:00","MBA|NO1","FCR","47.10","2.46","47.10",""
"19/01/2018 08:00 - 19/01/2018 09:00","MBA|NO1","FCR","47.40","0.00","47.40","25.85"
"19/01/2018 09:00 - 19/01/2018 10:00","MBA|NO1","FCR","49.00","0.00","49.00","12.70"
"19/01/2018 10:00 - 19/01/2018 11:00","MBA|NO1","FCR","47.50","0.00","47.50",""
"19/01/2018 11:00 - 19/01/2018 12:00","MBA|NO1","FCR","47.40","8.64","47.40",""
"19/01/2018 12:00 - 19/01/2018 13:00","MBA|NO1","FCR","46.90","25.74","46.90",""
"19/01/2018 13:00 - 19/01/2018 14:00","MBA|NO1","FCR","46.90","1.23","46.90",""
"19/01/2018 14:00 - 19/01/2018 15:00","MBA|NO1","FCR","47.00","0.00","47.00","15.93"
"19/01/2018 15:00 - 19/01/2018 16:00","MBA|NO1","FCR","45.40","7.12","45.40",""
"19/01/2018 16:00 - 19/01/2018 17:00","MBA|NO1","FCR","47.50","0.00","47.50","3.70"
"19/01/2018 17:00 - 19/01/2018 18:00","MBA|NO1","FCR","47.40","0.00","47.40","11.10"
"19/01/2018 18:00 - 19/01/2018 19:00","MBA|NO1","FCR","47.40","0.00","47.40","9.87"
"19/01/2018 19:00 - 19/01/2018 20:00","MBA|NO1","FCR","47.30","0.00","47.30","1.23"
"19/01/2018 20:00 - 19/01/2018 21:00","MBA|NO1","FCR","47.30","0.00","47.30","23.44"
"19/01/2018 21:00 - 19/01/2018 22:00","MBA|NO1","FCR","45.30","0.00","45.30","18.98"
"19/01/2018 22:00 - 19/01/2018 23:00","MBA|NO1","FCR","45.80","0.00","45.80","7.12"
"19/01/2018 23:00 - 20/01/2018 00:00","MBA|NO1","FCR","44.70","0.00","44.70","12.61"
"20/01/2018 00:00 - 20/01/2018 01:00","MBA|NO1","FCR","41.80","2.09","41.80",""
"20/01/2018 01:00 - 20/01/2018 02:00","MBA|NO1","FCR","42.80","8.63","42.80",""
"20/01/2018 02:00 - 20/01/2018 03:00","MBA|NO1","FCR","37.70","0.00","37.70",""
"20/01/2018 03:00 - 20/01/2018 04:00","MBA|NO1","FCR","39.90","3.06","39.90",""
"20/01/2018 04:00 - 20/01/2018 05:00","MBA|NO1","FCR","43.80","21.02","43.80",""
"20/01/2018 05:00 - 20/01/2018 06:00","MBA|NO1","FCR","43.80","7.74","43.80",""
"20/01/2018 06:00 - 20/01/2018 07:00","MBA|NO1","FCR","43.70","5.53","43.70",""
"20/01/2018 07:00 - 20/01/2018 08:00","MBA|NO1","FCR","46.50","5.83","46.50",""
"20/01/2018 08:00 - 20/01/2018 09:00","MBA|NO1","FCR","50.30","11.53","50.30",""
"20/01/2018 09:00 - 20/01/2018 10:00","MBA|NO1","FCR","48.40","15.11","48.40",""
"20/01/2018 10:00 - 20/01/2018 11:00","MBA|NO1","FCR","47.40","0.00","47.40","1.24"
"20/01/2018 11:00 - 20/01/2018 12:00","MBA|NO1","FCR","53.40","0.00","53.40","4.08"
"20/01/2018 12:00 - 20/01/2018 13:00","MBA|NO1","FCR","51.30","0.00","51.30","14.56"
"20/01/2018 13:00 - 20/01/2018 14:00","MBA|NO1","FCR","51.50","0.00","51.50","10.49"
"20/01/2018 14:00 - 20/01/2018 15:00","MBA|NO1","FCR","51.30","0.00","51.30","17.04"
"20/01/2018 15:00 - 20/01/2018 16:00","MBA|NO1","FCR","51.20","7.87","51.20",""
"20/01/2018 16:00 - 20/01/2018 17:00","MBA|NO1","FCR","48.30","5.06","48.30",""
"20/01/2018 17:00 - 20/01/2018 18:00","MBA|NO1","FCR","46.30","9.65","46.30",""
"20/01/2018 18:00 - 20/01/2018 19:00","MBA|NO1","FCR","46.20","0.00","46.20","25.33"
"20/01/2018 19:00 - 20/01/2018 20:00","MBA|NO1","FCR","52.40","0.00","52.40","21.26"
"20/01/2018 20:00 - 20/01/2018 21:00","MBA|NO1","FCR","50.30","8.86","50.30",""
"20/01/2018 21:00 - 20/01/2018 22:00","MBA|NO1","FCR","50.20","10.13","50.20",""
"20/01/2018 22:00 - 20/01/2018 23:00","MBA|NO1","FCR","44.40","10.41","44.40",""
"20/01/2018 23:00 - 21/01/2018 00:00","MBA|NO1","FCR","47.20","11.96","47.20",""
"21/01/2018 00:00 - 21/01/2018 01:00","MBA|NO1","FCR","40.80","10.21","40.80",""
"21/01/2018 01:00 - 21/01/2018 02:00","MBA|NO1","FCR","40.80","16.34","40.80",""
"21/01/2018 02:00 - 21/01/2018 03:00","MBA|NO1","FCR","40.80","0.00","40.80","8.17"
"21/01/2018 03:00 - 21/01/2018 04:00","MBA|NO1","FCR","39.80","0.00","39.80","3.04"
"21/01/2018 04:00 - 21/01/2018 05:00","MBA|NO1","FCR","39.70","5.07","39.70",""
"21/01/2018 05:00 - 21/01/2018 06:00","MBA|NO1","FCR","39.90","12.17","39.90",""
"21/01/2018 06:00 - 21/01/2018 07:00","MBA|NO1","FCR","41.70","0.00","41.70","1.07"
"21/01/2018 07:00 - 21/01/2018 08:00","MBA|NO1","FCR","47.40","0.00","47.40","3.59"
"21/01/2018 08:00 - 21/01/2018 09:00","MBA|NO1","FCR","38.50","0.00","38.50","6.94"
"21/01/2018 09:00 - 21/01/2018 10:00","MBA|NO1","FCR","39.00","16.98","39.00",""
"21/01/2018 10:00 - 21/01/2018 11:00","MBA|NO1","FCR","46.80","0.00","46.80","8.20"
"21/01/2018 11:00 - 21/01/2018 12:00","MBA|NO1","FCR","44.80","0.00","44.80","4.65"
"21/01/2018 12:00 - 21/01/2018 13:00","MBA|NO1","FCR","42.70","0.00","42.70","15.83"
"21/01/2018 13:00 - 21/01/2018 14:00","MBA|NO1","FCR","45.90","0.00","45.90","2.38"
"21/01/2018 14:00 - 21/01/2018 15:00","MBA|NO1","FCR","42.70","0.00","42.70","2.26"
"21/01/2018 15:00 - 21/01/2018 16:00","MBA|NO1","FCR","45.80","21.44","45.80",""
"21/01/2018 16:00 - 21/01/2018 17:00","MBA|NO1","FCR","47.90","6.12","47.90",""
"21/01/2018 17:00 - 21/01/2018 18:00","MBA|NO1","FCR","44.80","1.16","44.80",""
"21/01/2018 18:00 - 21/01/2018 19:00","MBA|NO1","FCR","48.80","0.00","48.80","9.91"
"21/01/2018 19:00 - 21/01/2018 20:00","MBA|NO1","FCR","45.80","11.89","45.80",""
"21/01/2018 20:00 - 21/01/2018 21:00","MBA|NO1","FCR","47.80","0.00","47.80","3.59"
"21/01/2018 21:00 - 21/01/2018 22:00","MBA|NO1","FCR","45.80","0.00","45.80","18.62"
"21/01/2018 22:00 - 21/01/2018 23:00","MBA|NO1","FCR","48.70","0.00","48.70","13.49"
"21/01/2018 23:00 - 22/01/2018 00:00","MBA|NO1","FCR","50.80","0.00","50.80","3.84"
"22/01/2018 00:00 - 22/01/2018 01:00","MBA|NO1","FCR","40.80","2.10","40.80",""
"22/01/2018 01:00 - 22/01/2018 02:00","MBA|NO1","FCR","45.80","0.00","45.80","1.16"
"22/01/2018 02:00 - 22/01/2018 03:00","MBA|NO1","FCR","45.70","17.34","45.70",""
"22/01/2018 03:00 - 22/01/2018 04:00","MBA|NO1","FCR","45.90","4.63","45.90",""
"22/01/2018 04:00 - 22/01/2018 05:00","MBA|NO1","FCR","45.80","0.00","45.80","3.47"
"22/01/2018 05:00 - 22/01/2018 06:00","MBA|NO1","FCR","48.80","0.00","48.80",""
"22/01/2018 06:00 - 22/01/2018 07:00","MBA|NO1","FCR","46.70","2.43","46.70",""
"22/01/2018 07:00 - 22/01/2018 08:00","MBA|NO1","FCR","43.50","7.85","43.50",""
"22/01/2018 08:00 - 22/01/2018 09:00","MBA|NO1","FCR","43.40","0.00","43.40","26.90"
"22/01/2018 09:00 - 22/01/2018 10:00","MBA|NO1","FCR","43.40","0.00","43.40","13.46"
"22/01/2018 10:00 - 22/01/2018 11:00","MBA|NO1","FCR","43.40","14.57","43.40",""
"22/01/2018 11:00 - 22/01/2018 12:00","MBA|NO1","FCR","43.40","0.00","43.40",""
"22/01/2018 12:00 - 22/01/2018 13:00","MBA|NO1","FCR","43.40","5.61","43.40",""
"22/01/2018 13:00 - 22/01/2018 14:00","MBA|NO1","FCR","43.30","10.09","43.30",""
"22/01/2018 14:00 - 22/01/2018 15:00","MBA|NO1","FCR","43.50","11.21","43.50",""
"22/01/2018 15:00 - 22/01/2018 16:00","MBA|NO1","FCR","43.30","15.69","43.30",""
"22/01/2018 16:00 - 22/01/2018 17:00","MBA|NO1","FCR","43.40","3.36","43.40",""
"22/01/2018 17:00 - 22/01/2018 18:00","MBA|NO1","FCR","43.50","3.36","43.50",""
"22/01/2018 18:00 - 22/01/2018 19:00","MBA|NO1","FCR","40.00","0.00","40.00","1.04"
"22/01/2018 19:00 - 22/01/2018 20:00","MBA|NO1","FCR","40.40","6.22","40.40",""
"22/01/2018 20:00 - 22/01/2018 21:00","MBA|NO1","FCR","45.50","2.26","45.50",""
"22/01/2018 21:00 - 22/01/2018 22:00","MBA|NO1","FCR","45.40","0.00","45.40","18.10"
"22/01/2018 22:00 - 22/01/2018 23:00","MBA|NO1","FCR","47.50","0.00","47.50","34.55"
